MATCHER;NRACTIONS;NRROOTS;TIME;NROPTIONS;GT_BUM_SMT;GT_BUM_SMT_SBUP;GT_BUM_SZT;GT_CD_LSIM;GT_CD_ML;GT_CD_SSIM1;GT_CD_SSIM2;GT_STM_MH;GT_XYM_SIM;GUMTREE_MATCH_GT_MINH
CompleteGumtreeMatcher;42;30;7605;3;0.4;;1700;;;;;1;;
CompleteGumtreeMatcher;42;30;7552;3;0.4;;1800;;;;;1;;
CompleteGumtreeMatcher;42;30;7518;3;0.4;;1900;;;;;1;;
CompleteGumtreeMatcher;42;30;7604;3;0.4;;2000;;;;;1;;
CompleteGumtreeMatcher;150;54;24;3;0.4;;100;;;;;2;;
CompleteGumtreeMatcher;150;54;3;3;0.4;;200;;;;;2;;
CompleteGumtreeMatcher;150;54;3;3;0.4;;300;;;;;2;;
CompleteGumtreeMatcher;150;54;17;3;0.4;;400;;;;;2;;
CompleteGumtreeMatcher;150;54;4;3;0.4;;500;;;;;2;;
CompleteGumtreeMatcher;150;54;25;3;0.4;;600;;;;;2;;
CompleteGumtreeMatcher;150;54;5;3;0.4;;700;;;;;2;;
CompleteGumtreeMatcher;150;54;26;3;0.4;;800;;;;;2;;
CompleteGumtreeMatcher;150;54;6;3;0.4;;900;;;;;2;;
CompleteGumtreeMatcher;150;54;27;3;0.4;;1000;;;;;2;;
CompleteGumtreeMatcher;150;54;6;3;0.4;;1100;;;;;2;;
CompleteGumtreeMatcher;150;54;5;3;0.4;;1200;;;;;2;;
CompleteGumtreeMatcher;150;54;41;3;0.4;;1300;;;;;2;;
CompleteGumtreeMatcher;150;54;6;3;0.4;;1400;;;;;2;;
CompleteGumtreeMatcher;150;54;26;3;0.4;;1500;;;;;2;;
CompleteGumtreeMatcher;40;29;7159;3;0.4;;1600;;;;;2;;
CompleteGumtreeMatcher;40;29;7506;3;0.4;;1700;;;;;2;;
CompleteGumtreeMatcher;40;29;7268;3;0.4;;1800;;;;;2;;
CompleteGumtreeMatcher;40;29;7453;3;0.4;;1900;;;;;2;;
CompleteGumtreeMatcher;40;29;7356;3;0.4;;2000;;;;;2;;
CompleteGumtreeMatcher;269;43;6;3;0.4;;100;;;;;3;;
CompleteGumtreeMatcher;269;43;31;3;0.4;;200;;;;;3;;
CompleteGumtreeMatcher;269;43;31;3;0.4;;300;;;;;3;;
CompleteGumtreeMatcher;269;43;5;3;0.4;;400;;;;;3;;
CompleteGumtreeMatcher;269;43;49;3;0.4;;500;;;;;3;;
CompleteGumtreeMatcher;269;43;25;3;0.4;;600;;;;;3;;
CompleteGumtreeMatcher;269;43;5;3;0.4;;700;;;;;3;;
CompleteGumtreeMatcher;269;43;5;3;0.4;;800;;;;;3;;
CompleteGumtreeMatcher;269;43;28;3;0.4;;900;;;;;3;;
CompleteGumtreeMatcher;269;43;27;3;0.4;;1000;;;;;3;;
CompleteGumtreeMatcher;269;43;7;3;0.4;;1100;;;;;3;;
CompleteGumtreeMatcher;269;43;64;3;0.4;;1200;;;;;3;;
CompleteGumtreeMatcher;269;43;5;3;0.4;;1300;;;;;3;;
CompleteGumtreeMatcher;269;43;36;3;0.4;;1400;;;;;3;;
CompleteGumtreeMatcher;269;43;36;3;0.4;;1500;;;;;3;;
CompleteGumtreeMatcher;46;33;7278;3;0.4;;1600;;;;;3;;
CompleteGumtreeMatcher;46;33;7123;3;0.4;;1700;;;;;3;;
CompleteGumtreeMatcher;46;33;7364;3;0.4;;1800;;;;;3;;
CompleteGumtreeMatcher;46;33;7183;3;0.4;;1900;;;;;3;;
CompleteGumtreeMatcher;46;33;7184;3;0.4;;2000;;;;;3;;
CompleteGumtreeMatcher;633;24;5;3;0.4;;100;;;;;4;;
CompleteGumtreeMatcher;633;24;29;3;0.4;;200;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.4;;300;;;;;4;;
CompleteGumtreeMatcher;633;24;74;3;0.4;;400;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.4;;500;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.4;;600;;;;;4;;
CompleteGumtreeMatcher;633;24;20;3;0.4;;700;;;;;4;;
CompleteGumtreeMatcher;633;24;26;3;0.4;;800;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.4;;900;;;;;4;;
CompleteGumtreeMatcher;633;24;16;3;0.4;;1000;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.4;;1100;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.4;;1200;;;;;4;;
CompleteGumtreeMatcher;633;24;16;3;0.4;;1300;;;;;4;;
CompleteGumtreeMatcher;633;24;29;3;0.4;;1400;;;;;4;;
CompleteGumtreeMatcher;633;24;27;3;0.4;;1500;;;;;4;;
CompleteGumtreeMatcher;40;27;7297;3;0.4;;1600;;;;;4;;
CompleteGumtreeMatcher;40;27;7230;3;0.4;;1700;;;;;4;;
CompleteGumtreeMatcher;40;27;7513;3;0.4;;1800;;;;;4;;
CompleteGumtreeMatcher;40;27;7364;3;0.4;;1900;;;;;4;;
CompleteGumtreeMatcher;40;27;7295;3;0.4;;2000;;;;;4;;
CompleteGumtreeMatcher;923;18;56;3;0.4;;100;;;;;5;;
CompleteGumtreeMatcher;923;18;15;3;0.4;;200;;;;;5;;
CompleteGumtreeMatcher;923;18;20;3;0.4;;300;;;;;5;;
CompleteGumtreeMatcher;923;18;67;3;0.4;;400;;;;;5;;
CompleteGumtreeMatcher;923;18;89;3;0.4;;500;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.4;;600;;;;;5;;
CompleteGumtreeMatcher;923;18;64;3;0.4;;700;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.4;;800;;;;;5;;
CompleteGumtreeMatcher;923;18;17;3;0.4;;900;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.4;;1000;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.4;;1100;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.4;;1200;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.4;;1300;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.4;;1400;;;;;5;;
CompleteGumtreeMatcher;923;18;15;3;0.4;;1500;;;;;5;;
CompleteGumtreeMatcher;40;27;7189;3;0.4;;1600;;;;;5;;
CompleteGumtreeMatcher;40;27;7278;3;0.4;;1700;;;;;5;;
CompleteGumtreeMatcher;40;27;7303;3;0.4;;1800;;;;;5;;
CompleteGumtreeMatcher;40;27;7232;3;0.4;;1900;;;;;5;;
CompleteGumtreeMatcher;40;27;7260;3;0.4;;2000;;;;;5;;
CompleteGumtreeMatcher;135;57;6;3;0.5;;100;;;;;1;;
CompleteGumtreeMatcher;135;57;23;3;0.5;;200;;;;;1;;
CompleteGumtreeMatcher;135;57;5;3;0.5;;300;;;;;1;;
CompleteGumtreeMatcher;135;57;24;3;0.5;;400;;;;;1;;
CompleteGumtreeMatcher;135;57;17;3;0.5;;500;;;;;1;;
CompleteGumtreeMatcher;135;57;8;3;0.5;;600;;;;;1;;
CompleteGumtreeMatcher;135;57;15;3;0.5;;700;;;;;1;;
CompleteGumtreeMatcher;135;57;32;3;0.5;;800;;;;;1;;
CompleteGumtreeMatcher;135;57;6;3;0.5;;900;;;;;1;;
CompleteGumtreeMatcher;135;57;26;3;0.5;;1000;;;;;1;;
CompleteGumtreeMatcher;135;57;5;3;0.5;;1100;;;;;1;;
CompleteGumtreeMatcher;135;57;16;3;0.5;;1200;;;;;1;;
CompleteGumtreeMatcher;135;57;6;3;0.5;;1300;;;;;1;;
CompleteGumtreeMatcher;135;57;24;3;0.5;;1400;;;;;1;;
CompleteGumtreeMatcher;135;57;10;3;0.5;;1500;;;;;1;;
CompleteGumtreeMatcher;42;30;8293;3;0.5;;1600;;;;;1;;
CompleteGumtreeMatcher;42;30;8239;3;0.5;;1700;;;;;1;;
CompleteGumtreeMatcher;42;30;8409;3;0.5;;1800;;;;;1;;
CompleteGumtreeMatcher;42;30;8575;3;0.5;;1900;;;;;1;;
CompleteGumtreeMatcher;42;30;8301;3;0.5;;2000;;;;;1;;
CompleteGumtreeMatcher;150;54;15;3;0.5;;100;;;;;2;;
CompleteGumtreeMatcher;150;54;29;3;0.5;;200;;;;;2;;
CompleteGumtreeMatcher;150;54;5;3;0.5;;300;;;;;2;;
CompleteGumtreeMatcher;150;54;5;3;0.5;;400;;;;;2;;
CompleteGumtreeMatcher;150;54;5;3;0.5;;500;;;;;2;;
CompleteGumtreeMatcher;150;54;11;3;0.5;;600;;;;;2;;
CompleteGumtreeMatcher;150;54;55;3;0.5;;700;;;;;2;;
CompleteGumtreeMatcher;150;54;14;3;0.5;;800;;;;;2;;
CompleteGumtreeMatcher;150;54;18;3;0.5;;900;;;;;2;;
CompleteGumtreeMatcher;150;54;9;3;0.5;;1000;;;;;2;;
CompleteGumtreeMatcher;150;54;5;3;0.5;;1100;;;;;2;;
CompleteGumtreeMatcher;150;54;12;3;0.5;;1200;;;;;2;;
CompleteGumtreeMatcher;150;54;23;3;0.5;;1300;;;;;2;;
CompleteGumtreeMatcher;150;54;5;3;0.5;;1400;;;;;2;;
CompleteGumtreeMatcher;150;54;4;3;0.5;;1500;;;;;2;;
CompleteGumtreeMatcher;40;29;8493;3;0.5;;1600;;;;;2;;
CompleteGumtreeMatcher;40;29;8402;3;0.5;;1700;;;;;2;;
CompleteGumtreeMatcher;40;29;8496;3;0.5;;1800;;;;;2;;
CompleteGumtreeMatcher;40;29;8657;3;0.5;;1900;;;;;2;;
CompleteGumtreeMatcher;40;29;8551;3;0.5;;2000;;;;;2;;
CompleteGumtreeMatcher;269;43;5;3;0.5;;100;;;;;3;;
CompleteGumtreeMatcher;269;43;44;3;0.5;;200;;;;;3;;
CompleteGumtreeMatcher;269;43;5;3;0.5;;300;;;;;3;;
CompleteGumtreeMatcher;269;43;5;3;0.5;;400;;;;;3;;
CompleteGumtreeMatcher;269;43;6;3;0.5;;500;;;;;3;;
CompleteGumtreeMatcher;269;43;6;3;0.5;;600;;;;;3;;
CompleteGumtreeMatcher;269;43;58;3;0.5;;700;;;;;3;;
CompleteGumtreeMatcher;269;43;4;3;0.5;;800;;;;;3;;
CompleteGumtreeMatcher;269;43;56;3;0.5;;900;;;;;3;;
CompleteGumtreeMatcher;269;43;11;3;0.5;;1000;;;;;3;;
CompleteGumtreeMatcher;269;43;11;3;0.5;;1100;;;;;3;;
CompleteGumtreeMatcher;269;43;8;3;0.5;;1200;;;;;3;;
CompleteGumtreeMatcher;269;43;77;3;0.5;;1300;;;;;3;;
CompleteGumtreeMatcher;269;43;6;3;0.5;;1400;;;;;3;;
CompleteGumtreeMatcher;269;43;33;3;0.5;;1500;;;;;3;;
CompleteGumtreeMatcher;46;33;9097;3;0.5;;1600;;;;;3;;
CompleteGumtreeMatcher;46;33;9089;3;0.5;;1700;;;;;3;;
CompleteGumtreeMatcher;46;33;9051;3;0.5;;1800;;;;;3;;
CompleteGumtreeMatcher;46;33;9011;3;0.5;;1900;;;;;3;;
CompleteGumtreeMatcher;46;33;9018;3;0.5;;2000;;;;;3;;
CompleteGumtreeMatcher;633;24;6;3;0.5;;100;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.5;;200;;;;;4;;
CompleteGumtreeMatcher;633;24;26;3;0.5;;300;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.5;;400;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.5;;500;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.5;;600;;;;;4;;
CompleteGumtreeMatcher;633;24;89;3;0.5;;700;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.5;;800;;;;;4;;
CompleteGumtreeMatcher;633;24;72;3;0.5;;900;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.5;;1000;;;;;4;;
CompleteGumtreeMatcher;633;24;12;3;0.5;;1100;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.5;;1200;;;;;4;;
CompleteGumtreeMatcher;633;24;144;3;0.5;;1300;;;;;4;;
CompleteGumtreeMatcher;633;24;4;3;0.5;;1400;;;;;4;;
CompleteGumtreeMatcher;633;24;92;3;0.5;;1500;;;;;4;;
CompleteGumtreeMatcher;40;27;9074;3;0.5;;1600;;;;;4;;
CompleteGumtreeMatcher;40;27;9053;3;0.5;;1700;;;;;4;;
CompleteGumtreeMatcher;40;27;8889;3;0.5;;1800;;;;;4;;
CompleteGumtreeMatcher;40;27;8879;3;0.5;;1900;;;;;4;;
CompleteGumtreeMatcher;40;27;8965;3;0.5;;2000;;;;;4;;
CompleteGumtreeMatcher;923;18;6;3;0.5;;100;;;;;5;;
CompleteGumtreeMatcher;923;18;26;3;0.5;;200;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.5;;300;;;;;5;;
CompleteGumtreeMatcher;923;18;21;3;0.5;;400;;;;;5;;
CompleteGumtreeMatcher;923;18;24;3;0.5;;500;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.5;;600;;;;;5;;
CompleteGumtreeMatcher;923;18;26;3;0.5;;700;;;;;5;;
CompleteGumtreeMatcher;923;18;4;3;0.5;;800;;;;;5;;
CompleteGumtreeMatcher;923;18;26;3;0.5;;900;;;;;5;;
CompleteGumtreeMatcher;923;18;4;3;0.5;;1000;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.5;;1100;;;;;5;;
CompleteGumtreeMatcher;923;18;17;3;0.5;;1200;;;;;5;;
CompleteGumtreeMatcher;923;18;61;3;0.5;;1300;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.5;;1400;;;;;5;;
CompleteGumtreeMatcher;923;18;203;3;0.5;;1500;;;;;5;;
CompleteGumtreeMatcher;40;27;7229;3;0.5;;1600;;;;;5;;
CompleteGumtreeMatcher;40;27;7445;3;0.5;;1700;;;;;5;;
CompleteGumtreeMatcher;40;27;7262;3;0.5;;1800;;;;;5;;
CompleteGumtreeMatcher;40;27;7253;3;0.5;;1900;;;;;5;;
CompleteGumtreeMatcher;40;27;7296;3;0.5;;2000;;;;;5;;
CompleteGumtreeMatcher;138;53;5;3;0.6;;100;;;;;1;;
CompleteGumtreeMatcher;138;53;4;3;0.6;;200;;;;;1;;
CompleteGumtreeMatcher;138;53;7;3;0.6;;300;;;;;1;;
CompleteGumtreeMatcher;138;53;45;3;0.6;;400;;;;;1;;
CompleteGumtreeMatcher;138;53;4;3;0.6;;500;;;;;1;;
CompleteGumtreeMatcher;138;53;60;3;0.6;;600;;;;;1;;
CompleteGumtreeMatcher;138;53;4;3;0.6;;700;;;;;1;;
CompleteGumtreeMatcher;138;53;17;3;0.6;;800;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.6;;900;;;;;1;;
CompleteGumtreeMatcher;138;53;4;3;0.6;;1000;;;;;1;;
CompleteGumtreeMatcher;138;53;18;3;0.6;;1100;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.6;;1200;;;;;1;;
CompleteGumtreeMatcher;138;53;84;3;0.6;;1300;;;;;1;;
CompleteGumtreeMatcher;138;53;75;3;0.6;;1400;;;;;1;;
CompleteGumtreeMatcher;138;53;4;3;0.6;;1500;;;;;1;;
CompleteGumtreeMatcher;36;24;7425;3;0.6;;1600;;;;;1;;
CompleteGumtreeMatcher;36;24;7425;3;0.6;;1700;;;;;1;;
CompleteGumtreeMatcher;36;24;7358;3;0.6;;1800;;;;;1;;
CompleteGumtreeMatcher;36;24;7289;3;0.6;;1900;;;;;1;;
CompleteGumtreeMatcher;36;24;7210;3;0.6;;2000;;;;;1;;
CompleteGumtreeMatcher;153;50;22;3;0.6;;100;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.6;;200;;;;;2;;
CompleteGumtreeMatcher;153;50;15;3;0.6;;300;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.6;;400;;;;;2;;
CompleteGumtreeMatcher;153;50;16;3;0.6;;500;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.6;;600;;;;;2;;
CompleteGumtreeMatcher;153;50;23;3;0.6;;700;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.6;;800;;;;;2;;
CompleteGumtreeMatcher;153;50;6;3;0.6;;900;;;;;2;;
CompleteGumtreeMatcher;153;50;5;3;0.6;;1000;;;;;2;;
CompleteGumtreeMatcher;153;50;35;3;0.6;;1100;;;;;2;;
CompleteGumtreeMatcher;153;50;35;3;0.6;;1200;;;;;2;;
CompleteGumtreeMatcher;153;50;7;3;0.6;;1300;;;;;2;;
CompleteGumtreeMatcher;153;50;75;3;0.6;;1400;;;;;2;;
CompleteGumtreeMatcher;153;50;64;3;0.6;;1500;;;;;2;;
CompleteGumtreeMatcher;34;23;7158;3;0.6;;1600;;;;;2;;
CompleteGumtreeMatcher;34;23;7042;3;0.6;;1700;;;;;2;;
CompleteGumtreeMatcher;34;23;7110;3;0.6;;1800;;;;;2;;
CompleteGumtreeMatcher;34;23;7407;3;0.6;;1900;;;;;2;;
CompleteGumtreeMatcher;34;23;7122;3;0.6;;2000;;;;;2;;
CompleteGumtreeMatcher;272;39;6;3;0.6;;100;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;200;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;300;;;;;3;;
CompleteGumtreeMatcher;272;39;34;3;0.6;;400;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;500;;;;;3;;
CompleteGumtreeMatcher;272;39;20;3;0.6;;600;;;;;3;;
CompleteGumtreeMatcher;272;39;20;3;0.6;;700;;;;;3;;
CompleteGumtreeMatcher;272;39;4;3;0.6;;800;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;900;;;;;3;;
CompleteGumtreeMatcher;272;39;23;3;0.6;;1000;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;1100;;;;;3;;
CompleteGumtreeMatcher;272;39;24;3;0.6;;1200;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;1300;;;;;3;;
CompleteGumtreeMatcher;272;39;5;3;0.6;;1400;;;;;3;;
CompleteGumtreeMatcher;272;39;23;3;0.6;;1500;;;;;3;;
CompleteGumtreeMatcher;40;27;7152;3;0.6;;1600;;;;;3;;
CompleteGumtreeMatcher;40;27;7102;3;0.6;;1700;;;;;3;;
CompleteGumtreeMatcher;40;27;7059;3;0.6;;1800;;;;;3;;
CompleteGumtreeMatcher;40;27;7050;3;0.6;;1900;;;;;3;;
CompleteGumtreeMatcher;40;27;7092;3;0.6;;2000;;;;;3;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;100;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;200;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;300;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.6;;400;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;500;;;;;4;;
CompleteGumtreeMatcher;633;24;58;3;0.6;;600;;;;;4;;
CompleteGumtreeMatcher;633;24;21;3;0.6;;700;;;;;4;;
CompleteGumtreeMatcher;633;24;19;3;0.6;;800;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;900;;;;;4;;
CompleteGumtreeMatcher;633;24;25;3;0.6;;1000;;;;;4;;
CompleteGumtreeMatcher;633;24;16;3;0.6;;1100;;;;;4;;
CompleteGumtreeMatcher;633;24;5;3;0.6;;1200;;;;;4;;
CompleteGumtreeMatcher;633;24;25;3;0.6;;1300;;;;;4;;
CompleteGumtreeMatcher;633;24;6;3;0.6;;1400;;;;;4;;
CompleteGumtreeMatcher;633;24;31;3;0.6;;1500;;;;;4;;
CompleteGumtreeMatcher;40;27;7137;3;0.6;;1600;;;;;4;;
CompleteGumtreeMatcher;40;27;7113;3;0.6;;1700;;;;;4;;
CompleteGumtreeMatcher;40;27;7111;3;0.6;;1800;;;;;4;;
CompleteGumtreeMatcher;40;27;7157;3;0.6;;1900;;;;;4;;
CompleteGumtreeMatcher;40;27;7273;3;0.6;;2000;;;;;4;;
CompleteGumtreeMatcher;923;18;24;3;0.6;;100;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;200;;;;;5;;
CompleteGumtreeMatcher;923;18;19;3;0.6;;300;;;;;5;;
CompleteGumtreeMatcher;923;18;24;3;0.6;;400;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;500;;;;;5;;
CompleteGumtreeMatcher;923;18;21;3;0.6;;600;;;;;5;;
CompleteGumtreeMatcher;923;18;24;3;0.6;;700;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;800;;;;;5;;
CompleteGumtreeMatcher;923;18;17;3;0.6;;900;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;1000;;;;;5;;
CompleteGumtreeMatcher;923;18;29;3;0.6;;1100;;;;;5;;
CompleteGumtreeMatcher;923;18;33;3;0.6;;1200;;;;;5;;
CompleteGumtreeMatcher;923;18;5;3;0.6;;1300;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.6;;1400;;;;;5;;
CompleteGumtreeMatcher;923;18;6;3;0.6;;1500;;;;;5;;
CompleteGumtreeMatcher;40;27;7286;3;0.6;;1600;;;;;5;;
CompleteGumtreeMatcher;40;27;7393;3;0.6;;1700;;;;;5;;
CompleteGumtreeMatcher;40;27;7262;3;0.6;;1800;;;;;5;;
CompleteGumtreeMatcher;40;27;7203;3;0.6;;1900;;;;;5;;
CompleteGumtreeMatcher;40;27;7182;3;0.6;;2000;;;;;5;;
CompleteGumtreeMatcher;138;53;7;3;0.7;;100;;;;;1;;
CompleteGumtreeMatcher;138;53;21;3;0.7;;200;;;;;1;;
CompleteGumtreeMatcher;138;53;6;3;0.7;;300;;;;;1;;
CompleteGumtreeMatcher;138;53;7;3;0.7;;400;;;;;1;;
CompleteGumtreeMatcher;138;53;21;3;0.7;;500;;;;;1;;
CompleteGumtreeMatcher;138;53;21;3;0.7;;600;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.7;;700;;;;;1;;
CompleteGumtreeMatcher;138;53;30;3;0.7;;800;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.7;;900;;;;;1;;
CompleteGumtreeMatcher;138;53;5;3;0.7;;1000;;;;;1;;
CompleteGumtreeMatcher;138;53;38;3;0.7;;1100;;;;;1;;
CompleteGumtreeMatcher;138;53;44;3;0.7;;1200;;;;;1;;
CompleteGumtreeMatcher;138;53;12;3;0.7;;1300;;;;;1;;
CompleteGumtreeMatcher;138;53;44;3;0.7;;1400;;;;;1;;
CompleteGumtreeMatcher;138;53;39;3;0.7;;1500;;;;;1;;
CompleteGumtreeMatcher;36;24;7566;3;0.7;;1600;;;;;1;;
CompleteGumtreeMatcher;36;24;7594;3;0.7;;1700;;;;;1;;
CompleteGumtreeMatcher;36;24;7437;3;0.7;;1800;;;;;1;;
CompleteGumtreeMatcher;36;24;7474;3;0.7;;1900;;;;;1;;
CompleteGumtreeMatcher;36;24;7432;3;0.7;;2000;;;;;1;;
CompleteGumtreeMatcher;153;50;6;3;0.7;;100;;;;;2;;
CompleteGumtreeMatcher;153;50;6;3;0.7;;200;;;;;2;;
CompleteGumtreeMatcher;153;50;44;3;0.7;;300;;;;;2;;
